date_start,date_end,pollster,poll_sponsor,poll_type,poll_subject,question_text,population,party,sample_size,pct_approve,pct_disapprove,poll_url
2020-08-28,2020-08-31,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,all,2200.0,36.0,57.0,https://assets.morningconsult.com/wp-uploads/2020/08/31125104/2008107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-28,2020-08-31,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,R,635.0,79.0,18.0,https://assets.morningconsult.com/wp-uploads/2020/08/31125104/2008107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-28,2020-08-31,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,D,843.0,12.0,85.0,https://assets.morningconsult.com/wp-uploads/2020/08/31125104/2008107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-28,2020-08-31,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,I,721.0,28.0,59.0,https://assets.morningconsult.com/wp-uploads/2020/08/31125104/2008107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-28,2020-08-31,Quinnipiac,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,lv,D,324.3,5.0,93.0,https://poll.qu.edu/national/release-detail?ReleaseID=3671
2020-08-26,2020-08-30,Selzer,Grinnell College,0,Trump,Do you approve or disapprove of the job Donald Trump is doing: With handling the COVID-19 coronavirus situation?,a,R,360.0,81.0,12.0,https://www.grinnell.edu/sites/default/files/docs/2020-09/Selzer%20Co%20GCNP%202219%20Methodology.pdf
2020-08-24,2020-08-30,AtlasIntel,,0,Trump,3 How do you evaluate President Trump's response to the coronavirus pandemic?,lv,all,4210.0,46.0,53.0,https://projects.fivethirtyeight.com/polls/20200831_National.pdf
2020-08-24,2020-08-30,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,all,37386.0,44.0,54.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug30/
2020-08-24,2020-08-30,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,R,14494.0,87.0,11.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug30/
2020-08-24,2020-08-30,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,D,16659.0,8.0,92.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug30/
2020-08-24,2020-08-30,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,I,5187.0,33.0,65.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug30/
2020-08-26,2020-08-30,Selzer,Grinnell College,0,Trump,Do you approve or disapprove of the job Donald Trump is doing: With handling the COVID-19 coronavirus situation?,a,all,1012.0,39.0,55.0,https://www.grinnell.edu/sites/default/files/docs/2020-09/Selzer%20Co%20GCNP%202219%20Methodology.pdf
2020-08-26,2020-08-30,Selzer,Grinnell College,0,Trump,Do you approve or disapprove of the job Donald Trump is doing: With handling the COVID-19 coronavirus situation?,a,I,223.0,34.0,61.0,https://www.grinnell.edu/sites/default/files/docs/2020-09/Selzer%20Co%20GCNP%202219%20Methodology.pdf
2020-08-26,2020-08-30,Selzer,Grinnell College,0,Trump,Do you approve or disapprove of the job Donald Trump is doing: With handling the COVID-19 coronavirus situation?,a,D,365.0,3.0,94.0,https://www.grinnell.edu/sites/default/files/docs/2020-09/Selzer%20Co%20GCNP%202219%20Methodology.pdf
2020-08-28,2020-08-30,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,all,1988.0,37.0,59.0,https://www.politico.com/f/?id=00000174-4c3d-d848-ab74-4ebf66da0000
2020-08-28,2020-08-30,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,R,693.0,76.0,21.0,https://www.politico.com/f/?id=00000174-4c3d-d848-ab74-4ebf66da0000
2020-08-28,2020-08-30,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,D,789.0,8.0,88.0,https://www.politico.com/f/?id=00000174-4c3d-d848-ab74-4ebf66da0000
2020-08-28,2020-08-30,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,I,506.0,27.0,66.0,https://www.politico.com/f/?id=00000174-4c3d-d848-ab74-4ebf66da0000
2020-08-28,2020-08-29,Ipsos,ABC News,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,a,all,732.0,35.0,63.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/topline-abc-ipsos-poll-aug30.pdf
2020-08-27,2020-08-29,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,R,262.0,82.0,14.0,https://docs.cdn.yougov.com/k5f6mc1kum/tabs_HP_Coronavirus_20200827.pdf
2020-08-27,2020-08-29,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,D,327.0,20.0,78.0,https://docs.cdn.yougov.com/k5f6mc1kum/tabs_HP_Coronavirus_20200827.pdf
2020-08-27,2020-08-29,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,I,402.0,38.0,55.0,https://docs.cdn.yougov.com/k5f6mc1kum/tabs_HP_Coronavirus_20200827.pdf
2020-08-27,2020-08-29,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,all,1000.0,44.0,51.0,https://docs.cdn.yougov.com/k5f6mc1kum/tabs_HP_Coronavirus_20200827.pdf
2020-08-28,2020-08-29,Ipsos,ABC News,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,a,R,151.0,76.0,24.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/topline-abc-ipsos-poll-aug30.pdf
2020-08-28,2020-08-29,Ipsos,ABC News,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,a,I,269.0,35.0,64.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/topline-abc-ipsos-poll-aug30.pdf
2020-08-28,2020-08-29,Ipsos,ABC News,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,a,D,270.0,6.0,93.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/topline-abc-ipsos-poll-aug30.pdf
2020-08-27,2020-08-28,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,I,314.0,42.0,53.0,https://docs.cdn.yougov.com/trcdohan8j/20200828_yahoo_coronavirus_crosstabs.pdf
2020-08-27,2020-08-28,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,D,369.0,11.0,86.0,https://docs.cdn.yougov.com/trcdohan8j/20200828_yahoo_coronavirus_crosstabs.pdf
2020-08-27,2020-08-28,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,R,220.0,80.0,18.0,https://docs.cdn.yougov.com/trcdohan8j/20200828_yahoo_coronavirus_crosstabs.pdf
2020-08-27,2020-08-28,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,all,1001.0,40.0,55.0,https://docs.cdn.yougov.com/trcdohan8j/20200828_yahoo_coronavirus_crosstabs.pdf
2020-08-20,2020-08-26,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,I,2300.0,27.0,52.0,https://www.voterstudygroup.org/covid-19-updates
2020-08-20,2020-08-26,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,D,2800.0,11.0,86.0,https://www.voterstudygroup.org/covid-19-updates
2020-08-20,2020-08-26,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,R,2300.0,77.0,20.0,https://www.voterstudygroup.org/covid-19-updates
2020-08-20,2020-08-26,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,all,8000.0,40.0,53.0,https://www.voterstudygroup.org/covid-19-updates
2020-08-23,2020-08-25,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,all,1500.0,42.0,52.0,https://docs.cdn.yougov.com/sqqliantmw/econTabReport.pdf
2020-08-19,2020-08-25,Ipsos,Reuters,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,a,all,4428.0,40.0,56.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/2020_reuters_tracking_-_core_political_presidential_approval_tracker_08_26_2020.pdf
2020-08-23,2020-08-25,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,R,387.0,84.0,14.0,https://docs.cdn.yougov.com/sqqliantmw/econTabReport.pdf
2020-08-23,2020-08-25,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,D,507.0,15.0,82.0,https://docs.cdn.yougov.com/sqqliantmw/econTabReport.pdf
2020-08-23,2020-08-25,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,I,604.0,37.0,53.0,https://docs.cdn.yougov.com/sqqliantmw/econTabReport.pdf
2020-08-21,2020-08-24,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,I,290.18,30.0,66.0,https://navigatorresearch.org/wp-content/uploads/2020/08/Navigating-Coronavirus-Full-Topline-F08.25.20.pdf
2020-08-21,2020-08-24,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,D,567.17,8.0,91.0,https://navigatorresearch.org/wp-content/uploads/2020/08/Navigating-Coronavirus-Full-Topline-F08.25.20.pdf
2020-08-21,2020-08-24,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,R,461.65,81.0,17.0,https://navigatorresearch.org/wp-content/uploads/2020/08/Navigating-Coronavirus-Full-Topline-F08.25.20.pdf
2020-08-21,2020-08-24,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,all,1319.0,40.0,59.0,https://navigatorresearch.org/wp-content/uploads/2020/08/Navigating-Coronavirus-Full-Topline-F08.25.20.pdf
2020-08-21,2020-08-23,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,I,658.0,29.0,56.0,https://assets.morningconsult.com/wp-uploads/2020/08/24113947/200878_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-17,2020-08-23,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,R,16207.0,87.0,13.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug23/
2020-08-17,2020-08-23,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,D,19235.0,7.0,92.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug23/
2020-08-17,2020-08-23,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,all,42315.0,44.0,54.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug23/
2020-08-17,2020-08-23,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,I,5742.0,36.0,63.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug23/
2020-08-21,2020-08-23,Change Research,CNBC,0,Trump,Do you approve or disapprove of the job Donald Trump is doing handling each of the following issues: The coronavirus,lv,all,2362.0,42.0,58.0,https://changeresearch.com/post/states-of-play-battleground-wave-12/
2020-08-21,2020-08-23,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,all,2200.0,38.0,55.0,https://assets.morningconsult.com/wp-uploads/2020/08/24113947/200878_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-21,2020-08-23,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,R,704.0,80.0,17.0,https://assets.morningconsult.com/wp-uploads/2020/08/24113947/200878_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-21,2020-08-23,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,D,838.0,10.0,85.0,https://assets.morningconsult.com/wp-uploads/2020/08/24113947/200878_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-21,2020-08-23,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,R,293.0,85.0,14.0,https://docs.cdn.yougov.com/04w14ysh37/20200823_yahoo_coronavirus_crosstabs.pdf
2020-08-21,2020-08-23,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,all,1992.0,37.0,60.0,https://assets.morningconsult.com/wp-uploads/2020/08/24172723/200896_crosstabs_POLITICO_RVs_v2_RG.pdf
2020-08-21,2020-08-23,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,R,673.0,75.0,22.0,https://assets.morningconsult.com/wp-uploads/2020/08/24172723/200896_crosstabs_POLITICO_RVs_v2_RG.pdf
2020-08-21,2020-08-23,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,D,800.0,8.0,87.0,https://assets.morningconsult.com/wp-uploads/2020/08/24172723/200896_crosstabs_POLITICO_RVs_v2_RG.pdf
2020-08-21,2020-08-23,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,I,518.0,29.0,66.0,https://assets.morningconsult.com/wp-uploads/2020/08/24172723/200896_crosstabs_POLITICO_RVs_v2_RG.pdf
2020-08-21,2020-08-23,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,all,1145.0,39.0,57.0,https://docs.cdn.yougov.com/04w14ysh37/20200823_yahoo_coronavirus_crosstabs.pdf
2020-08-21,2020-08-23,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,D,434.0,11.0,87.0,https://docs.cdn.yougov.com/04w14ysh37/20200823_yahoo_coronavirus_crosstabs.pdf
2020-08-21,2020-08-23,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,I,303.0,36.0,59.0,https://docs.cdn.yougov.com/04w14ysh37/20200823_yahoo_coronavirus_crosstabs.pdf
2020-08-20,2020-08-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,I,414.0,35.0,56.0,https://docs.cdn.yougov.com/d0176c71yw/tabs_HP_Coronavirus_20200820.pdf
2020-08-20,2020-08-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,D,347.0,12.0,85.0,https://docs.cdn.yougov.com/d0176c71yw/tabs_HP_Coronavirus_20200820.pdf
2020-08-20,2020-08-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,R,233.0,77.0,19.0,https://docs.cdn.yougov.com/d0176c71yw/tabs_HP_Coronavirus_20200820.pdf
2020-08-20,2020-08-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,all,1000.0,36.0,58.0,https://docs.cdn.yougov.com/d0176c71yw/tabs_HP_Coronavirus_20200820.pdf
2020-08-19,2020-08-21,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,rv,I,669.0,44.0,56.0,https://drive.google.com/file/d/11UTgWRN1SvFmO3W9PVVOnPyGYqea4X6H/view
2020-08-19,2020-08-21,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,rv,D,848.0,8.0,92.0,https://drive.google.com/file/d/11UTgWRN1SvFmO3W9PVVOnPyGYqea4X6H/view
2020-08-19,2020-08-21,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,rv,R,637.0,86.0,14.0,https://drive.google.com/file/d/11UTgWRN1SvFmO3W9PVVOnPyGYqea4X6H/view
2020-08-19,2020-08-21,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,rv,all,2226.0,42.0,58.0,https://drive.google.com/file/d/11UTgWRN1SvFmO3W9PVVOnPyGYqea4X6H/view
2020-08-17,2020-08-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,D,359.0,6.0,91.0,https://americanresearchgroup.com/economy/
2020-08-17,2020-08-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,all,1100.0,35.0,60.0,https://americanresearchgroup.com/economy/
2020-08-17,2020-08-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,I,381.0,34.0,60.0,https://americanresearchgroup.com/economy/
2020-08-17,2020-08-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,R,255.0,76.0,18.0,https://americanresearchgroup.com/economy/
2020-08-17,2020-08-19,AP-NORC,,0,Trump,"Overall, do you approve or disapprove of the way Donald Trump is handling…? The coronavirus outbreak",a,I,172.0,28.0,71.0,https://apnorc.org/wp-content/uploads/2020/08/August-Topline-trump-1.pdf
2020-08-17,2020-08-19,AP-NORC,,0,Trump,"Overall, do you approve or disapprove of the way Donald Trump is handling…? The coronavirus outbreak",a,D,516.0,7.0,93.0,https://apnorc.org/wp-content/uploads/2020/08/August-Topline-trump-1.pdf
2020-08-17,2020-08-19,AP-NORC,,0,Trump,"Overall, do you approve or disapprove of the way Donald Trump is handling…? The coronavirus outbreak",a,R,376.25,66.0,31.0,https://apnorc.org/wp-content/uploads/2020/08/August-Topline-trump-1.pdf
2020-08-17,2020-08-19,AP-NORC,,0,Trump,"Overall, do you approve or disapprove of the way Donald Trump is handling…? The coronavirus outbreak",a,all,1075.0,31.0,68.0,https://apnorc.org/wp-content/uploads/2020/08/August-Topline-trump-1.pdf
2020-08-13,2020-08-19,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,I,2300.0,23.0,53.0,https://www.voterstudygroup.org/covid-19-updates
2020-08-13,2020-08-19,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,D,2800.0,12.0,85.0,https://www.voterstudygroup.org/covid-19-updates
2020-08-13,2020-08-19,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,R,2300.0,76.0,23.0,https://www.voterstudygroup.org/covid-19-updates
2020-08-13,2020-08-19,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,all,8000.0,39.0,55.0,https://www.voterstudygroup.org/covid-19-updates
2020-08-16,2020-08-18,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,R,372.0,83.0,15.0,https://docs.cdn.yougov.com/c6n58wb53l/econTabReport.pdf
2020-08-14,2020-08-18,Echelon Insights,,0,Trump,Do you approve or disapprove of how Donald Trump is handling… The spread of the coronavirus in the United States,lv,all,1000.0,36.0,60.0,https://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/Omnibus_Release1_deck_August20201.pdf
2020-08-16,2020-08-18,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,all,1500.0,39.0,56.0,https://docs.cdn.yougov.com/c6n58wb53l/econTabReport.pdf
2020-08-14,2020-08-18,Ipsos,Reuters,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,a,all,1391.0,39.0,56.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-08/2020_reuters_tracking_-_core_political_presidential_approval_tracker_08_19_2020.pdf
2020-08-16,2020-08-18,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,D,553.0,12.0,88.0,https://docs.cdn.yougov.com/c6n58wb53l/econTabReport.pdf
2020-08-16,2020-08-18,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,I,571.0,33.0,55.0,https://docs.cdn.yougov.com/c6n58wb53l/econTabReport.pdf
2020-08-14,2020-08-17,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,I,424.0,34.0,53.0,https://docs.cdn.yougov.com/atqbvkhvpc/tabs_HP_Coronavirus_20200814.pdf
2020-08-14,2020-08-17,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,D,330.0,15.0,80.0,https://docs.cdn.yougov.com/atqbvkhvpc/tabs_HP_Coronavirus_20200814.pdf
2020-08-14,2020-08-17,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,R,232.0,81.0,17.0,https://docs.cdn.yougov.com/atqbvkhvpc/tabs_HP_Coronavirus_20200814.pdf
2020-08-14,2020-08-17,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,all,1000.0,39.0,53.0,https://docs.cdn.yougov.com/atqbvkhvpc/tabs_HP_Coronavirus_20200814.pdf
2020-08-14,2020-08-17,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,I,747.0,30.0,54.0,https://assets.morningconsult.com/wp-uploads/2020/08/17130704/200822_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-14,2020-08-17,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,D,773.0,11.0,84.0,https://assets.morningconsult.com/wp-uploads/2020/08/17130704/200822_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-14,2020-08-17,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,R,680.0,77.0,19.0,https://assets.morningconsult.com/wp-uploads/2020/08/17130704/200822_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-14,2020-08-17,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,all,2200.0,37.0,54.0,https://assets.morningconsult.com/wp-uploads/2020/08/17130704/200822_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-08-10,2020-08-16,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,I,4969.0,35.0,62.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug16/
2020-08-10,2020-08-16,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,all,34269.0,44.0,53.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug16/
2020-08-10,2020-08-16,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,R,13381.0,87.0,13.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug16/
2020-08-10,2020-08-16,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,D,14947.0,8.0,91.0,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug16/
2020-08-14,2020-08-16,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,R,669.0,75.0,23.0,https://www.politico.com/f/?id=00000173-fe50-d110-af73-ff501e7f0000
2020-08-14,2020-08-16,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,all,1994.0,33.0,64.0,https://www.politico.com/f/?id=00000173-fe50-d110-af73-ff501e7f0000
2020-08-14,2020-08-16,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,D,770.0,4.0,93.0,https://www.politico.com/f/?id=00000173-fe50-d110-af73-ff501e7f0000
2020-08-14,2020-08-16,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,I,554.0,23.0,72.0,https://www.politico.com/f/?id=00000173-fe50-d110-af73-ff501e7f0000
2020-08-12,2020-08-15,SSRS,CNN,0,Trump,A2y. Do you approve or disapprove of the way Donald Trump is handling The coronavirus outbreak?,a,D,343.48,2.0,95.0,https://cdn.cnn.com/cnn/2020/images/08/19/rel8c.-.coronavirus.pdff
2020-08-12,2020-08-15,ABC,,0,Trump,Do you approve or disapprove of the way Trump is handling the coronavirus outbreak?,a,all,1001.0,40.0,59.0,https://www.washingtonpost.com/context/washington-post-abc-news-poll-aug-12-15-2020/b16f1e30-c98f-4b77-ba12-9d4f0baddceb/
2020-08-12,2020-08-15,ABC,,0,Trump,Do you approve or disapprove of the way Trump is handling the coronavirus outbreak?,a,R,260.26,80.0,20.0,https://www.washingtonpost.com/context/washington-post-abc-news-poll-aug-12-15-2020/b16f1e30-c98f-4b77-ba12-9d4f0baddceb/
2020-08-12,2020-08-15,ABC,,0,Trump,Do you approve or disapprove of the way Trump is handling the coronavirus outbreak?,a,D,310.31,9.0,90.0,https://www.washingtonpost.com/context/washington-post-abc-news-poll-aug-12-15-2020/b16f1e30-c98f-4b77-ba12-9d4f0baddceb/
2020-08-12,2020-08-15,ABC,,0,Trump,Do you approve or disapprove of the way Trump is handling the coronavirus outbreak?,a,I,370.37,35.0,62.0,https://www.washingtonpost.com/context/washington-post-abc-news-poll-aug-12-15-2020/b16f1e30-c98f-4b77-ba12-9d4f0baddceb/
2020-08-12,2020-08-15,SSRS,CNN,0,Trump,A2y. Do you approve or disapprove of the way Donald Trump is handling The coronavirus outbreak?,a,R,299.16,86.0,10.0,https://cdn.cnn.com/cnn/2020/images/08/19/rel8c.-.coronavirus.pdff
2020-08-12,2020-08-15,SSRS,CNN,0,Trump,A2y. Do you approve or disapprove of the way Donald Trump is handling The coronavirus outbreak?,a,all,1108.0,38.0,58.0,https://cdn.cnn.com/cnn/2020/images/08/19/rel8c.-.coronavirus.pdff
