election_cycle,race_type,name_incumbent,name_challenger,name_third,indicator_name,indicator_category,zscore_current,zscore_projected,zscore_projected_lo,zscore_projected_hi,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,Real disposable personal income,5,2.912607,2.775503,3.654113,1.896893,1,2020-08-04,10:22:17 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.051589,-0.5715208,0.0497504,-1.192792,1,2020-08-04,10:22:17 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.7695446,0.6157985,1.499788,-0.268191,1,2020-08-03,10:25:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-3.246625,-1.911243,-1.027254,-2.795233,1,2020-08-03,10:25:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-2.002313,-1.118323,-2.886302,1,2020-08-03,10:25:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.882107,-2.998118,-4.766097,1,2020-08-03,10:25:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9761707,1.86016,0.0921812,1,2020-08-03,10:25:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,2.912607,2.771067,3.655057,1.887078,1,2020-08-03,10:25:40 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.055367,-0.5721045,0.0529704,-1.197179,1,2020-08-03,10:25:40 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.7223313,0.572164,1.461571,-0.3172426,1,2020-08-02,10:26:03 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-3.246625,-1.907677,-1.01827,-2.797084,1,2020-08-02,10:26:03 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-2.005218,-1.115811,-2.894624,1,2020-08-02,10:26:03 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.877455,-2.988048,-4.766861,1,2020-08-02,10:26:03 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9777724,1.867179,0.0883657,1,2020-08-02,10:26:03 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,2.912607,2.76574,3.655147,1.876333,1,2020-08-02,10:26:03 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.063236,-0.5791122,0.0497933,-1.208018,1,2020-08-02,10:26:03 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.7223313,0.5702786,1.464995,-0.3244378,1,2020-08-01,10:26:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-3.246625,-1.893586,-0.99887,-2.788303,1,2020-08-01,10:26:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.995479,-1.100763,-2.890196,1,2020-08-01,10:26:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.865891,-2.971175,-4.760608,1,2020-08-01,10:26:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.979374,1.87409,0.0846576,1,2020-08-01,10:26:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,2.912607,2.762105,3.656821,1.867389,1,2020-08-01,10:26:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.063236,-0.5738665,0.0587935,-1.206527,1,2020-08-01,10:26:11 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.7223313,0.5683932,1.468419,-0.3316331,1,2020-07-31,10:26:36 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-3.246625,-1.879496,-0.9794696,-2.779522,1,2020-07-31,10:26:36 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.985741,-1.085714,-2.885767,1,2020-07-31,10:26:36 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.854328,-2.954302,-4.754354,1,2020-07-31,10:26:36 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9809757,1.881002,0.0809494,1,2020-07-31,10:26:36 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,2.912607,2.75847,3.658496,1.858444,1,2020-07-31,10:26:36 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.063236,-0.5686209,0.0677938,-1.205036,1,2020-07-31,10:26:36 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6708095,0.5212771,1.389023,-0.3464688,1,2020-07-30,10:28:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.753782,-3.886036,-5.621528,1,2020-07-30,10:28:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.990281,-1.122535,-2.858027,1,2020-07-30,10:28:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.850587,-2.982841,-4.718333,1,2020-07-30,10:28:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9825774,1.850323,0.1148314,1,2020-07-30,10:28:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.974924,4.842669,3.107178,1,2020-07-30,10:28:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.373024,-0.8526454,-0.2390563,-1.466234,1,2020-07-30,10:28:57 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.7008775,0.5470969,1.420048,-0.3258537,1,2020-07-29,10:32:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.730998,-3.858047,-5.603948,1,2020-07-29,10:32:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.972845,-1.099894,-2.845796,1,2020-07-29,10:32:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.83481,-2.961859,-4.70776,1,2020-07-29,10:32:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9841791,1.85713,0.1112285,1,2020-07-29,10:32:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.972367,4.845318,3.099417,1,2020-07-29,10:32:02 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.368012,-0.8391681,-0.2218988,-1.456437,1,2020-07-29,10:32:02 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6153275,0.4699879,1.347982,-0.4080062,1,2020-07-28,10:32:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.734233,-3.856239,-5.612227,1,2020-07-28,10:32:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.987066,-1.109072,-2.86506,1,2020-07-28,10:32:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.836389,-2.958395,-4.714383,1,2020-07-28,10:32:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9857808,1.863775,0.1077866,1,2020-07-28,10:32:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.965481,4.843475,3.087487,1,2020-07-28,10:32:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.38227,-0.856073,-0.2352374,-1.476909,1,2020-07-28,10:32:31 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6648234,0.5129575,1.396131,-0.3702164,1,2020-07-27,10:32:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.707049,-3.823875,-5.590223,1,2020-07-27,10:32:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.964261,-1.081087,-2.847435,1,2020-07-27,10:32:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.817664,-2.93449,-4.700838,1,2020-07-27,10:32:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9873824,1.870556,0.1042085,1,2020-07-27,10:32:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.963663,4.846837,3.080489,1,2020-07-27,10:32:26 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.374021,-0.8374952,-0.212997,-1.461993,1,2020-07-27,10:32:26 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6165572,0.469289,1.357562,-0.4189836,1,2020-07-26,10:33:13 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.702084,-3.813811,-5.590356,1,2020-07-26,10:33:13 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.968577,-1.080304,-2.856849,1,2020-07-26,10:33:13 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.813822,-2.925549,-4.702095,1,2020-07-26,10:33:13 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9889841,1.877257,0.1007115,1,2020-07-26,10:33:13 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.958115,4.846388,3.069843,1,2020-07-26,10:33:13 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.382066,-0.8446823,-0.2165788,-1.472786,1,2020-07-26,10:33:13 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6165572,0.4676724,1.36103,-0.4256846,1,2020-07-25,10:35:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.685824,-3.792467,-5.579182,1,2020-07-25,10:35:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.959107,-1.06575,-2.852464,1,2020-07-25,10:35:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.802415,-2.909058,-4.695772,1,2020-07-25,10:35:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9905858,1.883943,0.0972288,1,2020-07-25,10:35:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.954463,4.84782,3.061106,1,2020-07-25,10:35:37 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.382066,-0.8391041,-0.2074053,-1.470803,1,2020-07-25,10:35:37 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6165572,0.4660558,1.364497,-0.4323856,1,2020-07-24,10:38:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.669565,-3.771123,-5.568006,1,2020-07-24,10:38:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.949637,-1.051196,-2.848078,1,2020-07-24,10:38:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.791008,-2.892567,-4.68945,1,2020-07-24,10:38:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9921875,1.890629,0.0937461,1,2020-07-24,10:38:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.950811,4.849252,3.05237,1,2020-07-24,10:38:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.382066,-0.833526,-0.198232,-1.46882,1,2020-07-24,10:38:25 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6640027,0.5068089,1.410349,-0.3967318,1,2020-07-23,10:38:51 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.642592,-3.739051,-5.546133,1,2020-07-23,10:38:51 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.926981,-1.023441,-2.830522,1,2020-07-23,10:38:51 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.772351,-2.868811,-4.675892,1,2020-07-23,10:38:51 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9937892,1.89733,0.0902485,1,2020-07-23,10:38:51 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.948997,4.852538,3.045456,1,2020-07-23,10:38:51 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.374158,-0.8153882,-0.1764885,-1.454288,1,2020-07-23,10:38:51 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.7552286,0.585817,1.494366,-0.3227319,1,2020-07-22,10:38:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.605224,-3.696675,-5.513773,1,2020-07-22,10:38:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.891454,-0.9829046,-2.800002,1,2020-07-22,10:38:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.746606,-2.838057,-4.655155,1,2020-07-22,10:38:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9953908,1.90394,0.086842,1,2020-07-22,10:38:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.948995,4.857544,3.040447,1,2020-07-22,10:38:41 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.358954,-0.7855134,-0.1430723,-1.427954,1,2020-07-22,10:38:41 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.7173409,0.5518336,1.465539,-0.3618713,1,2020-07-21,10:39:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.598071,-3.684366,-5.511775,1,2020-07-21,10:39:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.893158,-0.979453,-2.806863,1,2020-07-21,10:39:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.741339,-2.827634,-4.655044,1,2020-07-21,10:39:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9969925,1.910697,0.0832876,1,2020-07-21,10:39:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.943793,4.857498,3.030088,1,2020-07-21,10:39:48 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.365268,-0.7899914,-0.1439044,-1.436078,1,2020-07-21,10:39:48 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.708505,0.5432712,1.462215,-0.3756729,1,2020-07-20,10:42:12 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.584142,-3.665198,-5.503087,1,2020-07-20,10:42:12 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.88652,-0.9675755,-2.805464,1,2020-07-20,10:42:12 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.731484,-2.81254,-4.650428,1,2020-07-20,10:42:12 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,0.9985942,1.917538,0.0796501,1,2020-07-20,10:42:12 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.939754,4.858699,3.02081,1,2020-07-20,10:42:12 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.366741,-0.7867543,-0.1369627,-1.436546,1,2020-07-20,10:42:12 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6529305,0.494131,1.418185,-0.4299227,1,2020-07-19,10:44:46 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.581419,-3.657365,-5.505473,1,2020-07-19,10:44:46 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.893792,-0.9697387,-2.817846,1,2020-07-19,10:44:46 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.729294,-2.805241,-4.653348,1,2020-07-19,10:44:46 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,1.000196,1.92425,0.0761422,1,2020-07-19,10:44:46 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.933749,4.857803,3.009696,1,2020-07-19,10:44:46 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.376003,-0.7960715,-0.1426669,-1.449476,1,2020-07-19,10:44:46 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6529305,0.492453,1.421592,-0.4366861,1,2020-07-18,10:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.565117,-3.635978,-5.494256,1,2020-07-18,10:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.884254,-0.9551151,-2.813393,1,2020-07-18,10:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.717848,-2.788709,-4.646987,1,2020-07-18,10:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,1.001798,1.930937,0.0726585,1,2020-07-18,10:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.93011,4.85925,3.000971,1,2020-07-18,10:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.376003,-0.7904764,-0.1334758,-1.447477,1,2020-07-18,10:45:11 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6529305,0.490775,1.425,-0.4434496,1,2020-07-17,10:44:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.548816,-3.614591,-5.48304,1,2020-07-17,10:44:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.874716,-0.9404914,-2.808941,1,2020-07-17,10:44:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.706401,-2.772177,-4.640626,1,2020-07-17,10:44:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,1.003399,1.937624,0.0691746,1,2020-07-17,10:44:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.926472,4.860696,2.992247,1,2020-07-17,10:44:52 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.376003,-0.7848812,-0.1242846,-1.445478,1,2020-07-17,10:44:52 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6357057,0.4751042,1.414524,-0.4643152,1,2020-07-16,10:46:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.537104,-3.597684,-5.476523,1,2020-07-16,10:46:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-2.843096,-1.870902,-0.931483,-2.810322,1,2020-07-16,10:46:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.698112,-2.758693,-4.637532,1,2020-07-16,10:46:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,0.8142259,1.005001,1.94442,0.0655815,1,2020-07-16,10:46:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.922017,4.861437,2.982598,1,2020-07-16,10:46:23 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.378874,-0.7839993,-0.1197295,-1.448269,1,2020-07-16,10:46:23 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.7016242,0.5292825,1.454422,-0.3958565,1,2020-07-15,10:48:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-4.505227,-3.580088,-5.430366,1,2020-07-15,10:48:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-3.398729,-2.47359,-4.323868,1,2020-07-15,10:48:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.675931,-2.750793,-4.60107,1,2020-07-15,10:48:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.196711,2.12185,0.2715716,1,2020-07-15,10:48:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,3.921155,4.846294,2.996016,1,2020-07-15,10:48:47 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.565881,-0.9887899,-0.3346178,-1.642962,1,2020-07-15,10:48:47 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6394486,0.4751685,1.405254,-0.4549166,1,2020-07-14,10:51:08 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.985807,-3.055722,-4.915892,1,2020-07-14,10:51:08 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-3.015786,-2.085701,-3.945872,1,2020-07-14,10:51:08 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.354617,-2.424531,-4.284702,1,2020-07-14,10:51:08 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.198186,2.128271,0.2681009,1,2020-07-14,10:51:08 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.195326,5.125411,3.265241,1,2020-07-14,10:51:08 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.576244,-0.7479216,-0.0902521,-1.405591,1,2020-07-14,10:51:08 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5463575,0.3947687,1.32973,-0.5401928,1,2020-07-13,10:51:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.98874,-3.053779,-4.923702,1,2020-07-13,10:51:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-3.032882,-2.097921,-3.967844,1,2020-07-13,10:51:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.356712,-2.421751,-4.291674,1,2020-07-13,10:51:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.199661,2.134623,0.2647,1,2020-07-13,10:51:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.189637,5.124598,3.254675,1,2020-07-13,10:51:31 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.591759,-0.7657114,-0.1045938,-1.426829,1,2020-07-13,10:51:31 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6165068,0.4538071,1.393695,-0.4860806,1,2020-07-12,10:51:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.95128,-3.011392,-4.891168,1,2020-07-12,10:51:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.999334,-2.059446,-3.939222,1,2020-07-12,10:51:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.330836,-2.390949,-4.270724,1,2020-07-12,10:51:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.201137,2.141025,0.2612492,1,2020-07-12,10:51:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.191219,5.131107,3.251331,1,2020-07-12,10:51:04 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.580068,-0.7392146,-0.0746136,-1.403816,1,2020-07-12,10:51:04 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6165068,0.4522151,1.397081,-0.4926507,1,2020-07-11,10:52:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.930778,-2.985912,-4.875644,1,2020-07-11,10:52:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.987053,-2.042187,-3.931919,1,2020-07-11,10:52:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.316708,-2.371842,-4.261573,1,2020-07-11,10:52:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.202612,2.147478,0.2577466,1,2020-07-11,10:52:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.189746,5.134612,3.244881,1,2020-07-11,10:52:57 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.580068,-0.7316608,-0.0635398,-1.399782,1,2020-07-11,10:52:57 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.6165068,0.450623,1.400467,-0.4992208,1,2020-07-10,10:55:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.910275,-2.960432,-4.860119,1,2020-07-10,10:55:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.974772,-2.024928,-3.924616,1,2020-07-10,10:55:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.302579,-2.352735,-4.252423,1,2020-07-10,10:55:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.204088,2.153932,0.2542439,1,2020-07-10,10:55:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.188274,5.138118,3.23843,1,2020-07-10,10:55:24 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.580068,-0.724107,-0.052466,-1.395748,1,2020-07-10,10:55:24 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5443977,0.3888593,1.343578,-0.5658593,1,2020-07-09,10:57:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Personal consumption expenditures,1,-6.192026,-3.908495,-2.953776,-4.863214,1,2020-07-09,10:57:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Industrial production,2,-4.2255,-2.986132,-2.031413,-3.94085,1,2020-07-09,10:57:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Nonfarm payrolls,3,-4.738862,-3.301529,-2.34681,-4.256248,1,2020-07-09,10:57:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Consumer price index,4,1.008668,1.205563,2.160282,0.2508446,1,2020-07-09,10:57:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Real disposable personal income,5,4.050807,4.183369,5.138088,3.228651,1,2020-07-09,10:57:25 10 Aug 2020,40000
2020,President,Trump,Biden,,Average of all six indicators,6,-1.592086,-0.736394,-0.061306,-1.411482,1,2020-07-09,10:57:25 10 Aug 2020,40000
2020,President,Trump,Biden,,S&P 500,0,0.5873923,0.4243665,1.384108,-0.535375,1,2020-07-08,10:57:48 10 Aug 2020,40000
