election_cycle,race_type,name_incumbent,name_challenger,name_third,scenario_id,scenario_probability,scenario_description,model,date_modeled,simulation_timestamp,simulation_count
2020,President,Trump,Biden,,1,0.005525,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,2,0.05015,Recount (1+ decisive states within 0.5 ppt),1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,3,0.14265,Trump wins popular vote,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,4,0.85735,Biden wins popular vote,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,5,0.0013375,Trump wins popular vote but loses Electoral College,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,6,0.110225,Biden wins popular vote but loses Electoral College,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,8,0.103025,Trump majority (at least 50 percent of the vote),1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,9,0.804925,Biden majority (at least 50 percent of the vote),1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,10,0.00735,Trump landslide (double-digit popular vote margin),1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,11,0.2998,Biden landslide (double-digit popular vote margin),1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,12,0.00065,Map exactly the same as in 2016,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,13,0.388125,Trump wins at least one state Clinton won in 2016,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,14,0.899875,Biden wins at least one state Trump won in 2016,1,2020-09-10,21:47:02 10 Sep 2020,40000
2020,President,Trump,Biden,,1,0.00485,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,2,0.049825,Recount (1+ decisive states within 0.5 ppt),1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,3,0.148775,Trump wins popular vote,1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,4,0.851225,Biden wins popular vote,1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,5,0.0011375,Trump wins popular vote but loses Electoral College,1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,6,0.1084125,Biden wins popular vote but loses Electoral College,1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,8,0.108625,Trump majority (at least 50 percent of the vote),1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,9,0.79745,Biden majority (at least 50 percent of the vote),1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,10,0.007375,Trump landslide (double-digit popular vote margin),1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,11,0.3003,Biden landslide (double-digit popular vote margin),1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,12,0.0003,Map exactly the same as in 2016,1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,13,0.395825,Trump wins at least one state Clinton won in 2016,1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,14,0.894575,Biden wins at least one state Trump won in 2016,1,2020-09-09,23:52:03  9 Sep 2020,40000
2020,President,Trump,Biden,,1,0.0057,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,2,0.0527,Recount (1+ decisive states within 0.5 ppt),1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,3,0.161975,Trump wins popular vote,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,4,0.838025,Biden wins popular vote,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,5,0.0012125,Trump wins popular vote but loses Electoral College,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,6,0.1245625,Biden wins popular vote but loses Electoral College,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,8,0.1194,Trump majority (at least 50 percent of the vote),1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,9,0.78275,Biden majority (at least 50 percent of the vote),1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,10,0.008375,Trump landslide (double-digit popular vote margin),1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,11,0.28165,Biden landslide (double-digit popular vote margin),1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,12,0.0009,Map exactly the same as in 2016,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,13,0.41045,Trump wins at least one state Clinton won in 2016,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,14,0.88125,Biden wins at least one state Trump won in 2016,1,2020-09-08,22:02:02  8 Sep 2020,40000
2020,President,Trump,Biden,,1,0.00485,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,2,0.0528,Recount (1+ decisive states within 0.5 ppt),1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,3,0.164975,Trump wins popular vote,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,4,0.835025,Biden wins popular vote,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,5,0.0011375,Trump wins popular vote but loses Electoral College,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,6,0.1234625,Biden wins popular vote but loses Electoral College,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,8,0.12115,Trump majority (at least 50 percent of the vote),1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,9,0.77915,Biden majority (at least 50 percent of the vote),1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,10,0.00855,Trump landslide (double-digit popular vote margin),1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,11,0.2797,Biden landslide (double-digit popular vote margin),1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,12,0.00065,Map exactly the same as in 2016,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,13,0.417925,Trump wins at least one state Clinton won in 2016,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,14,0.8805,Biden wins at least one state Trump won in 2016,1,2020-09-07,21:01:02  7 Sep 2020,40000
2020,President,Trump,Biden,,1,0.005225,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,2,0.05295,Recount (1+ decisive states within 0.5 ppt),1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,3,0.1639,Trump wins popular vote,1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,4,0.8361,Biden wins popular vote,1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,5,0.0010125,Trump wins popular vote but loses Electoral College,1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,6,0.125625,Biden wins popular vote but loses Electoral College,1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,8,0.121475,Trump majority (at least 50 percent of the vote),1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,9,0.78255,Biden majority (at least 50 percent of the vote),1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,10,0.0087,Trump landslide (double-digit popular vote margin),1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,11,0.288225,Biden landslide (double-digit popular vote margin),1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,12,0.000775,Map exactly the same as in 2016,1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,13,0.4143,Trump wins at least one state Clinton won in 2016,1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,14,0.87455,Biden wins at least one state Trump won in 2016,1,2020-09-06,21:06:02  6 Sep 2020,40000
2020,President,Trump,Biden,,1,0.00455,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,2,0.052175,Recount (1+ decisive states within 0.5 ppt),1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,3,0.16445,Trump wins popular vote,1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,4,0.83555,Biden wins popular vote,1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,5,0.001125,Trump wins popular vote but loses Electoral College,1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,6,0.131,Biden wins popular vote but loses Electoral College,1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,8,0.121575,Trump majority (at least 50 percent of the vote),1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,9,0.77755,Biden majority (at least 50 percent of the vote),1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,10,0.0099,Trump landslide (double-digit popular vote margin),1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,11,0.282225,Biden landslide (double-digit popular vote margin),1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,12,0.000775,Map exactly the same as in 2016,1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,13,0.42285,Trump wins at least one state Clinton won in 2016,1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,14,0.875375,Biden wins at least one state Trump won in 2016,1,2020-09-05,22:17:02  5 Sep 2020,40000
2020,President,Trump,Biden,,1,0.005075,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,2,0.0509,Recount (1+ decisive states within 0.5 ppt),1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,3,0.163225,Trump wins popular vote,1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,4,0.836775,Biden wins popular vote,1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,5,0.001175,Trump wins popular vote but loses Electoral College,1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,6,0.1273125,Biden wins popular vote but loses Electoral College,1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,8,0.11985,Trump majority (at least 50 percent of the vote),1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,9,0.78015,Biden majority (at least 50 percent of the vote),1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,10,0.010175,Trump landslide (double-digit popular vote margin),1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,11,0.286475,Biden landslide (double-digit popular vote margin),1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,12,0.00075,Map exactly the same as in 2016,1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,13,0.420675,Trump wins at least one state Clinton won in 2016,1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,14,0.8756,Biden wins at least one state Trump won in 2016,1,2020-09-04,22:34:02  4 Sep 2020,40000
2020,President,Trump,Biden,,1,0.005475,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,2,0.0536,Recount (1+ decisive states within 0.5 ppt),1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,3,0.170675,Trump wins popular vote,1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,4,0.829325,Biden wins popular vote,1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,5,0.0011875,Trump wins popular vote but loses Electoral College,1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,6,0.126475,Biden wins popular vote but loses Electoral College,1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,8,0.12655,Trump majority (at least 50 percent of the vote),1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,9,0.7725,Biden majority (at least 50 percent of the vote),1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,10,0.01145,Trump landslide (double-digit popular vote margin),1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,11,0.28515,Biden landslide (double-digit popular vote margin),1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,12,0.00065,Map exactly the same as in 2016,1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,13,0.425575,Trump wins at least one state Clinton won in 2016,1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,14,0.8687,Biden wins at least one state Trump won in 2016,1,2020-09-03,21:55:03  3 Sep 2020,40000
2020,President,Trump,Biden,,1,0.004775,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,2,0.0534,Recount (1+ decisive states within 0.5 ppt),1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,3,0.17235,Trump wins popular vote,1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,4,0.82765,Biden wins popular vote,1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,5,0.0013125,Trump wins popular vote but loses Electoral College,1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,6,0.12325,Biden wins popular vote but loses Electoral College,1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,8,0.12755,Trump majority (at least 50 percent of the vote),1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,9,0.77255,Biden majority (at least 50 percent of the vote),1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,10,0.011425,Trump landslide (double-digit popular vote margin),1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,11,0.28275,Biden landslide (double-digit popular vote margin),1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,12,0.000575,Map exactly the same as in 2016,1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,13,0.429475,Trump wins at least one state Clinton won in 2016,1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,14,0.8695,Biden wins at least one state Trump won in 2016,1,2020-09-02,21:52:26  2 Sep 2020,40000
2020,President,Trump,Biden,,1,0.00465,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,2,0.052175,Recount (1+ decisive states within 0.5 ppt),1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,3,0.18885,Trump wins popular vote,1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,4,0.81115,Biden wins popular vote,1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,5,0.0012125,Trump wins popular vote but loses Electoral College,1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,6,0.1219375,Biden wins popular vote but loses Electoral College,1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,8,0.141075,Trump majority (at least 50 percent of the vote),1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,9,0.753825,Biden majority (at least 50 percent of the vote),1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,10,0.01245,Trump landslide (double-digit popular vote margin),1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,11,0.267,Biden landslide (double-digit popular vote margin),1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,12,0.0007,Map exactly the same as in 2016,1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,13,0.4473,Trump wins at least one state Clinton won in 2016,1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,14,0.855725,Biden wins at least one state Trump won in 2016,1,2020-09-01,19:06:02  1 Sep 2020,40000
2020,President,Trump,Biden,,1,0.00475,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,2,0.055975,Recount (1+ decisive states within 0.5 ppt),1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,3,0.192075,Trump wins popular vote,1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,4,0.807925,Biden wins popular vote,1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,5,0.000925,Trump wins popular vote but loses Electoral College,1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,6,0.1325,Biden wins popular vote but loses Electoral College,1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,8,0.14475,Trump majority (at least 50 percent of the vote),1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,9,0.7484,Biden majority (at least 50 percent of the vote),1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,10,0.014075,Trump landslide (double-digit popular vote margin),1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,11,0.2615,Biden landslide (double-digit popular vote margin),1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,12,0.000925,Map exactly the same as in 2016,1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,13,0.459575,Trump wins at least one state Clinton won in 2016,1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,14,0.8478,Biden wins at least one state Trump won in 2016,1,2020-08-31,19:00:04 31 Aug 2020,40000
2020,President,Trump,Biden,,1,0.0041,Electoral College deadlock (No candidate gets 270 electoral votes),1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,2,0.050775,Recount (1+ decisive states within 0.5 ppt),1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,3,0.1879,Trump wins popular vote,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,4,0.8121,Biden wins popular vote,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,5,0.001075,Trump wins popular vote but loses Electoral College,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,6,0.124625,Biden wins popular vote but loses Electoral College,1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,8,0.141525,Trump majority (at least 50 percent of the vote),1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,9,0.753625,Biden majority (at least 50 percent of the vote),1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,10,0.01395,Trump landslide (double-digit popular vote margin),1,2020-08-30,20:23:02 30 Aug 2020,40000
2020,President,Trump,Biden,,11,0.2813,Biden landslide (double-digit popular vote margin),1,2020-08-30,20:23:02 30 Aug 2020,40000
